Unnamed: 0,ID,KML_ha,REDD,fid,polygon_ID,polygon_ha,year,def,defc,soil,pa,mine,conces,mm_ID,buf1k_def,buf1k_defc,buf10k_def,buf10k_defc,tree,access,dem,slope,fric,mm
17358,1748,458040,0,1748,1627,470521.57,2006,120.91,334.04,2.0,0.0,0.001,0.014,1627 2006,1,13,34,355,0.03,23.0,14.0,0.5466,0.0015,1465
19849,1748,458040,0,1748,1627,470521.57,2007,74.48,408.52,2.0,0.0,0.001,0.014,1627 2007,4,17,77,432,0.03,23.0,14.0,0.5466,0.0015,1795
22340,1748,458040,0,1748,1627,470521.57,2008,48.46,456.98,2.0,0.0,0.001,0.014,1627 2008,2,19,31,463,0.03,23.0,14.0,0.5466,0.0015,1189
24831,1748,458040,0,1748,1627,470521.57,2009,78.41,535.39,2.0,0.0,0.001,0.014,1627 2009,3,22,35,498,0.03,23.0,14.0,0.5466,0.0015,1344
27322,1748,458040,0,1748,1627,470521.57,2010,78.51,613.9,2.0,0.0,0.001,0.014,1627 2010,3,25,59,557,0.03,23.0,14.0,0.5466,0.0015,1195
29813,1748,458040,0,1748,1627,470521.57,2011,168.86,782.76,2.0,0.0,0.001,0.014,1627 2011,13,38,120,678,0.03,23.0,14.0,0.5466,0.0015,1569
32304,1748,458040,0,1748,1627,470521.57,2012,194.49,977.25,2.0,0.0,0.001,0.014,1627 2012,29,67,253,931,0.03,23.0,14.0,0.5466,0.0015,1505
34795,1748,458040,0,1748,1627,470521.57,2013,336.97,1314.22,2.0,0.0,0.001,0.014,1627 2013,9,76,331,1261,0.03,23.0,14.0,0.5466,0.0015,1428
37286,1748,458040,0,1748,1627,470521.57,2014,273.04,1587.26,2.0,0.0,0.001,0.014,1627 2014,20,96,323,1584,0.03,23.0,14.0,0.5466,0.0015,1321
39777,1748,458040,0,1748,1627,470521.57,2015,288.29,1875.55,2.0,0.0,0.001,0.014,1627 2015,5,101,299,1884,0.03,23.0,14.0,0.5466,0.0015,1110
42268,1748,458040,0,1748,1627,470521.57,2016,119.44,1994.99,2.0,0.0,0.001,0.014,1627 2016,7,108,333,2217,0.03,23.0,14.0,0.5466,0.0015,1227
44759,1748,458040,0,1748,1627,470521.57,2017,115.12,2110.11,2.0,0.0,0.001,0.014,1627 2017,15,123,311,2528,0.03,23.0,14.0,0.5466,0.0015,1417
47250,1748,458040,0,1748,1627,470521.57,2018,188.99,2299.1,2.0,0.0,0.001,0.014,1627 2018,11,134,389,2918,0.03,23.0,14.0,0.5466,0.0015,1283
49741,1748,458040,0,1748,1627,470521.57,2019,235.17,2534.26,2.0,0.0,0.001,0.014,1627 2019,12,146,470,3388,0.03,23.0,14.0,0.5466,0.0015,990
52232,1748,458040,0,1748,1627,470521.57,2020,201.56,2735.83,2.0,0.0,0.001,0.014,1627 2020,20,166,423,3811,0.03,23.0,14.0,0.5466,0.0015,1254
4904,1748,458040,0,1748,1628,473535.31,2001,297.71,297.71,1.625,0.158,0.0,0.0,1628 2001,17,17,184,184,0.21,44.4999,13.1957,0.3026,0.002,1142
7395,1748,458040,0,1748,1628,473535.31,2002,403.69,701.4,1.625,0.158,0.0,0.0,1628 2002,1,19,45,229,0.21,44.4999,13.1957,0.3026,0.002,1124
9886,1748,458040,0,1748,1628,473535.31,2003,618.95,1320.35,1.625,0.158,0.0,0.0,1628 2003,18,37,853,1082,0.21,44.4999,13.1957,0.3026,0.002,1133
12377,1748,458040,0,1748,1628,473535.31,2004,547.16,1867.51,1.625,0.158,0.0,0.0,1628 2004,34,71,283,1365,0.21,44.4999,13.1957,0.3026,0.002,1012
14868,1748,458040,0,1748,1628,473535.31,2005,67.68,1935.19,1.625,0.158,0.0,0.0,1628 2005,14,86,106,1472,0.21,44.4999,13.1957,0.3026,0.002,1088
17359,1748,458040,0,1748,1628,473535.31,2006,947.35,2882.54,1.625,0.158,0.0,0.0,1628 2006,14,100,459,1931,0.21,44.4999,13.1957,0.3026,0.002,1290
19850,1748,458040,0,1748,1628,473535.31,2007,336.68,3219.22,1.625,0.158,0.0,0.0,1628 2007,5,106,242,2173,0.21,44.4999,13.1957,0.3026,0.002,1414
22341,1748,458040,0,1748,1628,473535.31,2008,393.02,3612.24,1.625,0.158,0.0,0.0,1628 2008,7,112,115,2288,0.21,44.4999,13.1957,0.3026,0.002,1249
24832,1748,458040,0,1748,1628,473535.31,2009,2571.06,6183.3,1.625,0.158,0.0,0.0,1628 2009,167,280,1135,3423,0.21,44.4999,13.1957,0.3026,0.002,1238
27323,1748,458040,0,1748,1628,473535.31,2010,2811.71,8995.01,1.625,0.158,0.0,0.0,1628 2010,81,361,1132,4555,0.21,44.4999,13.1957,0.3026,0.002,1189
29814,1748,458040,0,1748,1628,473535.31,2011,89.52,9084.53,1.625,0.158,0.0,0.0,1628 2011,3,364,52,4607,0.21,44.4999,13.1957,0.3026,0.002,1446
32305,1748,458040,0,1748,1628,473535.31,2012,637.6,9722.13,1.625,0.158,0.0,0.0,1628 2012,35,399,616,5223,0.21,44.4999,13.1957,0.3026,0.002,1205
34796,1748,458040,0,1748,1628,473535.31,2013,100.52,9822.66,1.625,0.158,0.0,0.0,1628 2013,9,408,206,5429,0.21,44.4999,13.1957,0.3026,0.002,1368
37287,1748,458040,0,1748,1628,473535.31,2014,142.68,9965.34,1.625,0.158,0.0,0.0,1628 2014,20,427,298,5727,0.21,44.4999,13.1957,0.3026,0.002,1189
39778,1748,458040,0,1748,1628,473535.31,2015,47.44,10012.77,1.625,0.158,0.0,0.0,1628 2015,45,473,317,6044,0.21,44.4999,13.1957,0.3026,0.002,1019
42269,1748,458040,0,1748,1628,473535.31,2016,117.85,10130.62,1.625,0.158,0.0,0.0,1628 2016,21,494,213,6257,0.21,44.4999,13.1957,0.3026,0.002,1131
44760,1748,458040,0,1748,1628,473535.31,2017,180.92,10311.54,1.625,0.158,0.0,0.0,1628 2017,27,521,208,6465,0.21,44.4999,13.1957,0.3026,0.002,1080
47251,1748,458040,0,1748,1628,473535.31,2018,57.4,10368.94,1.625,0.158,0.0,0.0,1628 2018,3,523,68,6534,0.21,44.4999,13.1957,0.3026,0.002,1141
49742,1748,458040,0,1748,1628,473535.31,2019,145.38,10514.32,1.625,0.158,0.0,0.0,1628 2019,6,530,211,6745,0.21,44.4999,13.1957,0.3026,0.002,1078
52233,1748,458040,0,1748,1628,473535.31,2020,230.45,10744.77,1.625,0.158,0.0,0.0,1628 2020,3,533,132,6877,0.21,44.4999,13.1957,0.3026,0.002,1257
4905,1748,458040,0,1748,1629,370262.49,2001,1172.91,1172.91,2.0,0.38,0.029,0.0,1629 2001,21,21,620,620,0.34,106.4198,12.5468,0.3615,0.0123,1425
7396,1748,458040,0,1748,1629,370262.49,2002,153.62,1326.53,2.0,0.38,0.029,0.0,1629 2002,3,24,310,929,0.34,106.4198,12.5468,0.3615,0.0123,1304
9887,1748,458040,0,1748,1629,370262.49,2003,475.98,1802.51,2.0,0.38,0.029,0.0,1629 2003,24,47,553,1482,0.34,106.4198,12.5468,0.3615,0.0123,1273
12378,1748,458040,0,1748,1629,370262.49,2004,1082.23,2884.74,2.0,0.38,0.029,0.0,1629 2004,37,84,914,2396,0.34,106.4198,12.5468,0.3615,0.0123,1158
14869,1748,458040,0,1748,1629,370262.49,2005,719.25,3603.99,2.0,0.38,0.029,0.0,1629 2005,15,99,807,3203,0.34,106.4198,12.5468,0.3615,0.0123,1246
17360,1748,458040,0,1748,1629,370262.49,2006,1760.4,5364.38,2.0,0.38,0.029,0.0,1629 2006,88,188,1590,4793,0.34,106.4198,12.5468,0.3615,0.0123,1516
19851,1748,458040,0,1748,1629,370262.49,2007,1231.53,6595.92,2.0,0.38,0.029,0.0,1629 2007,49,237,848,5641,0.34,106.4198,12.5468,0.3615,0.0123,1732
22342,1748,458040,0,1748,1629,370262.49,2008,794.69,7390.6,2.0,0.38,0.029,0.0,1629 2008,59,296,1060,6701,0.34,106.4198,12.5468,0.3615,0.0123,1304
24833,1748,458040,0,1748,1629,370262.49,2009,1244.07,8634.67,2.0,0.38,0.029,0.0,1629 2009,81,377,1075,7776,0.34,106.4198,12.5468,0.3615,0.0123,1405
27324,1748,458040,0,1748,1629,370262.49,2010,1467.25,10101.92,2.0,0.38,0.029,0.0,1629 2010,70,447,2787,10563,0.34,106.4198,12.5468,0.3615,0.0123,1209
29815,1748,458040,0,1748,1629,370262.49,2011,1430.55,11532.47,2.0,0.38,0.029,0.0,1629 2011,33,480,3802,14365,0.34,106.4198,12.5468,0.3615,0.0123,1656
32306,1748,458040,0,1748,1629,370262.49,2012,2893.8,14426.27,2.0,0.38,0.029,0.0,1629 2012,111,592,4051,18416,0.34,106.4198,12.5468,0.3615,0.0123,1415
34797,1748,458040,0,1748,1629,370262.49,2013,413.81,14840.08,2.0,0.38,0.029,0.0,1629 2013,23,614,2435,20851,0.34,106.4198,12.5468,0.3615,0.0123,1483
37288,1748,458040,0,1748,1629,370262.49,2014,379.98,15220.06,2.0,0.38,0.029,0.0,1629 2014,26,640,2429,23280,0.34,106.4198,12.5468,0.3615,0.0123,1344
39779,1748,458040,0,1748,1629,370262.49,2015,708.6,15928.66,2.0,0.38,0.029,0.0,1629 2015,47,687,1327,24607,0.34,106.4198,12.5468,0.3615,0.0123,1121
42270,1748,458040,0,1748,1629,370262.49,2016,1224.84,17153.5,2.0,0.38,0.029,0.0,1629 2016,103,790,1826,26432,0.34,106.4198,12.5468,0.3615,0.0123,1274
44761,1748,458040,0,1748,1629,370262.49,2017,630.71,17784.21,2.0,0.38,0.029,0.0,1629 2017,115,905,1527,27960,0.34,106.4198,12.5468,0.3615,0.0123,1272
47252,1748,458040,0,1748,1629,370262.49,2018,738.61,18522.82,2.0,0.38,0.029,0.0,1629 2018,67,972,1469,29429,0.34,106.4198,12.5468,0.3615,0.0123,1264
49743,1748,458040,0,1748,1629,370262.49,2019,1774.73,20297.55,2.0,0.38,0.029,0.0,1629 2019,208,1180,2890,32319,0.34,106.4198,12.5468,0.3615,0.0123,1082
52234,1748,458040,0,1748,1629,370262.49,2020,1183.33,21480.87,2.0,0.38,0.029,0.0,1629 2020,171,1351,2840,35159,0.34,106.4198,12.5468,0.3615,0.0123,1267
4906,1748,458040,0,1748,1630,471230.51,2001,324.3,324.3,2.2,0.095,0.028,0.367,1630 2001,12,12,110,110,0.12,81.5616,35.4198,0.609,0.002,1489
7397,1748,458040,0,1748,1630,471230.51,2002,735.47,1059.77,2.2,0.095,0.028,0.367,1630 2002,172,184,954,1065,0.12,81.5616,35.4198,0.609,0.002,1390
9888,1748,458040,0,1748,1630,471230.51,2003,248.25,1308.02,2.2,0.095,0.028,0.367,1630 2003,2,186,436,1501,0.12,81.5616,35.4198,0.609,0.002,1335
12379,1748,458040,0,1748,1630,471230.51,2004,244.59,1552.61,2.2,0.095,0.028,0.367,1630 2004,6,191,215,1716,0.12,81.5616,35.4198,0.609,0.002,1217
14870,1748,458040,0,1748,1630,471230.51,2005,183.05,1735.66,2.2,0.095,0.028,0.367,1630 2005,11,202,292,2008,0.12,81.5616,35.4198,0.609,0.002,1342
17361,1748,458040,0,1748,1630,471230.51,2006,237.44,1973.1,2.2,0.095,0.028,0.367,1630 2006,16,218,667,2675,0.12,81.5616,35.4198,0.609,0.002,1565
19852,1748,458040,0,1748,1630,471230.51,2007,372.15,2345.25,2.2,0.095,0.028,0.367,1630 2007,9,227,492,3167,0.12,81.5616,35.4198,0.609,0.002,1952
22343,1748,458040,0,1748,1630,471230.51,2008,214.17,2559.43,2.2,0.095,0.028,0.367,1630 2008,7,235,195,3362,0.12,81.5616,35.4198,0.609,0.002,1333
24834,1748,458040,0,1748,1630,471230.51,2009,331.04,2890.47,2.2,0.095,0.028,0.367,1630 2009,111,346,490,3852,0.12,81.5616,35.4198,0.609,0.002,1468
27325,1748,458040,0,1748,1630,471230.51,2010,813.43,3703.9,2.2,0.095,0.028,0.367,1630 2010,92,437,2817,6669,0.12,81.5616,35.4198,0.609,0.002,1336
29816,1748,458040,0,1748,1630,471230.51,2011,1952.55,5656.45,2.2,0.095,0.028,0.367,1630 2011,218,656,4300,10969,0.12,81.5616,35.4198,0.609,0.002,1725
32307,1748,458040,0,1748,1630,471230.51,2012,2639.26,8295.72,2.2,0.095,0.028,0.367,1630 2012,153,809,2420,13390,0.12,81.5616,35.4198,0.609,0.002,1570
34798,1748,458040,0,1748,1630,471230.51,2013,4321.52,12617.24,2.2,0.095,0.028,0.367,1630 2013,68,877,2070,15460,0.12,81.5616,35.4198,0.609,0.002,1566
37289,1748,458040,0,1748,1630,471230.51,2014,3216.85,15834.09,2.2,0.095,0.028,0.367,1630 2014,52,929,1201,16661,0.12,81.5616,35.4198,0.609,0.002,1472
39780,1748,458040,0,1748,1630,471230.51,2015,3576.01,19410.1,2.2,0.095,0.028,0.367,1630 2015,123,1051,1033,17694,0.12,81.5616,35.4198,0.609,0.002,1235
42271,1748,458040,0,1748,1630,471230.51,2016,3104.01,22514.11,2.2,0.095,0.028,0.367,1630 2016,88,1139,1253,18947,0.12,81.5616,35.4198,0.609,0.002,1376
44762,1748,458040,0,1748,1630,471230.51,2017,2903.45,25417.57,2.2,0.095,0.028,0.367,1630 2017,50,1190,1124,20072,0.12,81.5616,35.4198,0.609,0.002,1487
47253,1748,458040,0,1748,1630,471230.51,2018,2114.36,27531.93,2.2,0.095,0.028,0.367,1630 2018,47,1237,518,20590,0.12,81.5616,35.4198,0.609,0.002,1390
49744,1748,458040,0,1748,1630,471230.51,2019,2983.91,30515.83,2.2,0.095,0.028,0.367,1630 2019,83,1320,1116,21706,0.12,81.5616,35.4198,0.609,0.002,1166
52235,1748,458040,0,1748,1630,471230.51,2020,2652.53,33168.37,2.2,0.095,0.028,0.367,1630 2020,76,1396,1224,22930,0.12,81.5616,35.4198,0.609,0.002,1256
4907,1748,458040,0,1748,1631,469695.58,2001,76.95,76.95,1.833,0.0,0.045,0.002,1631 2001,4,4,95,95,0.01,59.0,17.437,0.6023,0.0015,1437
7398,1748,458040,0,1748,1631,469695.58,2002,99.42,176.37,1.833,0.0,0.045,0.002,1631 2002,21,25,247,342,0.01,59.0,17.437,0.6023,0.0015,1315
9889,1748,458040,0,1748,1631,469695.58,2003,198.26,374.64,1.833,0.0,0.045,0.002,1631 2003,24,49,338,680,0.01,59.0,17.437,0.6023,0.0015,1186
12380,1748,458040,0,1748,1631,469695.58,2004,72.93,447.56,1.833,0.0,0.045,0.002,1631 2004,3,52,108,788,0.01,59.0,17.437,0.6023,0.0015,1137
14871,1748,458040,0,1748,1631,469695.58,2005,49.22,496.78,1.833,0.0,0.045,0.002,1631 2005,11,64,417,1205,0.01,59.0,17.437,0.6023,0.0015,1339
17362,1748,458040,0,1748,1631,469695.58,2006,22.21,518.99,1.833,0.0,0.045,0.002,1631 2006,1,65,149,1354,0.01,59.0,17.437,0.6023,0.0015,1536
19853,1748,458040,0,1748,1631,469695.58,2007,341.74,860.73,1.833,0.0,0.045,0.002,1631 2007,34,99,472,1826,0.01,59.0,17.437,0.6023,0.0015,1931
22344,1748,458040,0,1748,1631,469695.58,2008,71.97,932.7,1.833,0.0,0.045,0.002,1631 2008,13,112,183,2008,0.01,59.0,17.437,0.6023,0.0015,1199
24835,1748,458040,0,1748,1631,469695.58,2009,56.4,989.1,1.833,0.0,0.045,0.002,1631 2009,10,122,150,2158,0.01,59.0,17.437,0.6023,0.0015,1429
27326,1748,458040,0,1748,1631,469695.58,2010,243.1,1232.2,1.833,0.0,0.045,0.002,1631 2010,36,158,808,2967,0.01,59.0,17.437,0.6023,0.0015,1292
29817,1748,458040,0,1748,1631,469695.58,2011,58.82,1291.02,1.833,0.0,0.045,0.002,1631 2011,44,202,463,3430,0.01,59.0,17.437,0.6023,0.0015,1574
32308,1748,458040,0,1748,1631,469695.58,2012,156.95,1447.97,1.833,0.0,0.045,0.002,1631 2012,43,244,570,4000,0.01,59.0,17.437,0.6023,0.0015,1597
34799,1748,458040,0,1748,1631,469695.58,2013,384.48,1832.45,1.833,0.0,0.045,0.002,1631 2013,100,345,1059,5059,0.01,59.0,17.437,0.6023,0.0015,1554
37290,1748,458040,0,1748,1631,469695.58,2014,440.25,2272.69,1.833,0.0,0.045,0.002,1631 2014,103,448,1527,6586,0.01,59.0,17.437,0.6023,0.0015,1404
39781,1748,458040,0,1748,1631,469695.58,2015,430.58,2703.27,1.833,0.0,0.045,0.002,1631 2015,114,562,1038,7625,0.01,59.0,17.437,0.6023,0.0015,1222
42272,1748,458040,0,1748,1631,469695.58,2016,221.78,2925.05,1.833,0.0,0.045,0.002,1631 2016,92,653,1228,8852,0.01,59.0,17.437,0.6023,0.0015,1255
44763,1748,458040,0,1748,1631,469695.58,2017,276.37,3201.42,1.833,0.0,0.045,0.002,1631 2017,68,721,1306,10158,0.01,59.0,17.437,0.6023,0.0015,1574
47254,1748,458040,0,1748,1631,469695.58,2018,129.25,3330.67,1.833,0.0,0.045,0.002,1631 2018,31,753,384,10542,0.01,59.0,17.437,0.6023,0.0015,1382
49745,1748,458040,0,1748,1631,469695.58,2019,345.91,3676.58,1.833,0.0,0.045,0.002,1631 2019,25,778,520,11062,0.01,59.0,17.437,0.6023,0.0015,1015
52236,1748,458040,0,1748,1631,469695.58,2020,655.35,4331.93,1.833,0.0,0.045,0.002,1631 2020,103,881,775,11838,0.01,59.0,17.437,0.6023,0.0015,1403
4908,1748,458040,0,1748,1632,471279.89,2001,307.16,307.16,2.333,0.349,0.033,0.556,1632 2001,36,36,191,191,0.37,133.6063,115.6486,1.1161,0.002,1511
7399,1748,458040,0,1748,1632,471279.89,2002,1611.93,1919.09,2.333,0.349,0.033,0.556,1632 2002,78,114,678,869,0.37,133.6063,115.6486,1.1161,0.002,1403
9890,1748,458040,0,1748,1632,471279.89,2003,406.64,2325.73,2.333,0.349,0.033,0.556,1632 2003,100,214,633,1502,0.37,133.6063,115.6486,1.1161,0.002,1378
12381,1748,458040,0,1748,1632,471279.89,2004,220.23,2545.96,2.333,0.349,0.033,0.556,1632 2004,34,247,242,1744,0.37,133.6063,115.6486,1.1161,0.002,1248
14872,1748,458040,0,1748,1632,471279.89,2005,422.95,2968.91,2.333,0.349,0.033,0.556,1632 2005,75,322,664,2408,0.37,133.6063,115.6486,1.1161,0.002,1361
17363,1748,458040,0,1748,1632,471279.89,2006,347.68,3316.59,2.333,0.349,0.033,0.556,1632 2006,34,357,344,2752,0.37,133.6063,115.6486,1.1161,0.002,1601
19854,1748,458040,0,1748,1632,471279.89,2007,663.42,3980.0,2.333,0.349,0.033,0.556,1632 2007,77,433,450,3202,0.37,133.6063,115.6486,1.1161,0.002,2015
22345,1748,458040,0,1748,1632,471279.89,2008,128.65,4108.66,2.333,0.349,0.033,0.556,1632 2008,21,455,284,3486,0.37,133.6063,115.6486,1.1161,0.002,1366
24836,1748,458040,0,1748,1632,471279.89,2009,1067.33,5175.99,2.333,0.349,0.033,0.556,1632 2009,87,542,564,4050,0.37,133.6063,115.6486,1.1161,0.002,1504
27327,1748,458040,0,1748,1632,471279.89,2010,4628.08,9804.06,2.333,0.349,0.033,0.556,1632 2010,315,856,1806,5856,0.37,133.6063,115.6486,1.1161,0.002,1385
29818,1748,458040,0,1748,1632,471279.89,2011,6417.82,16221.89,2.333,0.349,0.033,0.556,1632 2011,497,1353,4893,10749,0.37,133.6063,115.6486,1.1161,0.002,1771
32309,1748,458040,0,1748,1632,471279.89,2012,5529.06,21750.94,2.333,0.349,0.033,0.556,1632 2012,381,1734,4790,15539,0.37,133.6063,115.6486,1.1161,0.002,1593
34800,1748,458040,0,1748,1632,471279.89,2013,6914.02,28664.96,2.333,0.349,0.033,0.556,1632 2013,443,2178,4682,20221,0.37,133.6063,115.6486,1.1161,0.002,1624
37291,1748,458040,0,1748,1632,471279.89,2014,5287.82,33952.77,2.333,0.349,0.033,0.556,1632 2014,239,2416,5525,25745,0.37,133.6063,115.6486,1.1161,0.002,1507
39782,1748,458040,0,1748,1632,471279.89,2015,4780.38,38733.16,2.333,0.349,0.033,0.556,1632 2015,179,2596,2368,28113,0.37,133.6063,115.6486,1.1161,0.002,1285
42273,1748,458040,0,1748,1632,471279.89,2016,4578.34,43311.49,2.333,0.349,0.033,0.556,1632 2016,163,2759,3096,31210,0.37,133.6063,115.6486,1.1161,0.002,1393
44764,1748,458040,0,1748,1632,471279.89,2017,4177.34,47488.83,2.333,0.349,0.033,0.556,1632 2017,128,2887,1779,32988,0.37,133.6063,115.6486,1.1161,0.002,1509
47255,1748,458040,0,1748,1632,471279.89,2018,2808.94,50297.78,2.333,0.349,0.033,0.556,1632 2018,145,3032,1429,34417,0.37,133.6063,115.6486,1.1161,0.002,1414
49746,1748,458040,0,1748,1632,471279.89,2019,4384.8,54682.57,2.333,0.349,0.033,0.556,1632 2019,247,3279,2781,37198,0.37,133.6063,115.6486,1.1161,0.002,1271
52237,1748,458040,0,1748,1632,471279.89,2020,4163.82,58846.39,2.333,0.349,0.033,0.556,1632 2020,453,3732,3625,40822,0.37,133.6063,115.6486,1.1161,0.002,1328
4909,1748,458040,0,1748,1633,205491.74,2001,16.7,16.7,1.556,0.018,0.035,0.0,1633 2001,1,1,17,17,0.02,102.1574,6.4939,0.3567,0.002,1505
7400,1748,458040,0,1748,1633,205491.74,2002,15.65,32.35,1.556,0.018,0.035,0.0,1633 2002,2,2,14,32,0.02,102.1574,6.4939,0.3567,0.002,1386
9891,1748,458040,0,1748,1633,205491.74,2003,35.52,67.87,1.556,0.018,0.035,0.0,1633 2003,2,5,26,58,0.02,102.1574,6.4939,0.3567,0.002,1230
12382,1748,458040,0,1748,1633,205491.74,2004,32.97,100.84,1.556,0.018,0.035,0.0,1633 2004,3,8,37,95,0.02,102.1574,6.4939,0.3567,0.002,1248
14873,1748,458040,0,1748,1633,205491.74,2005,19.65,120.49,1.556,0.018,0.035,0.0,1633 2005,2,10,16,111,0.02,102.1574,6.4939,0.3567,0.002,1460
17364,1748,458040,0,1748,1633,205491.74,2006,8.93,129.42,1.556,0.018,0.035,0.0,1633 2006,2,12,17,128,0.02,102.1574,6.4939,0.3567,0.002,1622
19855,1748,458040,0,1748,1633,205491.74,2007,57.9,187.32,1.556,0.018,0.035,0.0,1633 2007,3,15,60,188,0.02,102.1574,6.4939,0.3567,0.002,2139
22346,1748,458040,0,1748,1633,205491.74,2008,35.89,223.21,1.556,0.018,0.035,0.0,1633 2008,1,16,35,223,0.02,102.1574,6.4939,0.3567,0.002,1195
24837,1748,458040,0,1748,1633,205491.74,2009,13.09,236.3,1.556,0.018,0.035,0.0,1633 2009,3,18,20,243,0.02,102.1574,6.4939,0.3567,0.002,1527
27328,1748,458040,0,1748,1633,205491.74,2010,28.91,265.22,1.556,0.018,0.035,0.0,1633 2010,22,40,78,320,0.02,102.1574,6.4939,0.3567,0.002,1367
29819,1748,458040,0,1748,1633,205491.74,2011,9.72,274.94,1.556,0.018,0.035,0.0,1633 2011,9,48,38,358,0.02,102.1574,6.4939,0.3567,0.002,1603
32310,1748,458040,0,1748,1633,205491.74,2012,25.96,300.9,1.556,0.018,0.035,0.0,1633 2012,3,51,27,385,0.02,102.1574,6.4939,0.3567,0.002,1654
34801,1748,458040,0,1748,1633,205491.74,2013,38.76,339.67,1.556,0.018,0.035,0.0,1633 2013,2,53,28,413,0.02,102.1574,6.4939,0.3567,0.002,1692
37292,1748,458040,0,1748,1633,205491.74,2014,28.83,368.5,1.556,0.018,0.035,0.0,1633 2014,1,54,45,458,0.02,102.1574,6.4939,0.3567,0.002,1502
39783,1748,458040,0,1748,1633,205491.74,2015,67.95,436.45,1.556,0.018,0.035,0.0,1633 2015,1,55,40,498,0.02,102.1574,6.4939,0.3567,0.002,1365
42274,1748,458040,0,1748,1633,205491.74,2016,87.47,523.92,1.556,0.018,0.035,0.0,1633 2016,32,88,202,701,0.02,102.1574,6.4939,0.3567,0.002,1316
44765,1748,458040,0,1748,1633,205491.74,2017,68.74,592.65,1.556,0.018,0.035,0.0,1633 2017,2,90,99,800,0.02,102.1574,6.4939,0.3567,0.002,1710
47256,1748,458040,0,1748,1633,205491.74,2018,97.31,689.97,1.556,0.018,0.035,0.0,1633 2018,0,90,89,888,0.02,102.1574,6.4939,0.3567,0.002,1475
49747,1748,458040,0,1748,1633,205491.74,2019,164.8,854.76,1.556,0.018,0.035,0.0,1633 2019,4,94,195,1084,0.02,102.1574,6.4939,0.3567,0.002,1124
52238,1748,458040,0,1748,1633,205491.74,2020,290.1,1144.86,1.556,0.018,0.035,0.0,1633 2020,10,103,189,1273,0.02,102.1574,6.4939,0.3567,0.002,1478
4910,1748,458040,0,1748,1634,474284.3,2001,439.69,439.69,1.75,0.44,0.179,0.21,1634 2001,51,51,601,601,0.44,168.5312,90.4827,1.1219,0.0124,1646
7401,1748,458040,0,1748,1634,474284.3,2002,1153.15,1592.84,1.75,0.44,0.179,0.21,1634 2002,77,128,850,1451,0.44,168.5312,90.4827,1.1219,0.0124,1507
9892,1748,458040,0,1748,1634,474284.3,2003,1979.51,3572.35,1.75,0.44,0.179,0.21,1634 2003,138,266,1251,2702,0.44,168.5312,90.4827,1.1219,0.0124,1481
12383,1748,458040,0,1748,1634,474284.3,2004,1764.68,5337.02,1.75,0.44,0.179,0.21,1634 2004,122,388,1515,4217,0.44,168.5312,90.4827,1.1219,0.0124,1384
14874,1748,458040,0,1748,1634,474284.3,2005,723.78,6060.8,1.75,0.44,0.179,0.21,1634 2005,69,457,653,4870,0.44,168.5312,90.4827,1.1219,0.0124,1392
17365,1748,458040,0,1748,1634,474284.3,2006,1457.35,7518.15,1.75,0.44,0.179,0.21,1634 2006,107,564,1749,6619,0.44,168.5312,90.4827,1.1219,0.0124,1725
19856,1748,458040,0,1748,1634,474284.3,2007,2203.44,9721.59,1.75,0.44,0.179,0.21,1634 2007,117,681,1437,8056,0.44,168.5312,90.4827,1.1219,0.0124,1798
22347,1748,458040,0,1748,1634,474284.3,2008,1757.8,11479.39,1.75,0.44,0.179,0.21,1634 2008,141,822,1337,9394,0.44,168.5312,90.4827,1.1219,0.0124,1488
24838,1748,458040,0,1748,1634,474284.3,2009,2712.18,14191.57,1.75,0.44,0.179,0.21,1634 2009,243,1065,2672,12066,0.44,168.5312,90.4827,1.1219,0.0124,1583
27329,1748,458040,0,1748,1634,474284.3,2010,4731.36,18922.93,1.75,0.44,0.179,0.21,1634 2010,403,1468,5029,17095,0.44,168.5312,90.4827,1.1219,0.0124,1338
29820,1748,458040,0,1748,1634,474284.3,2011,2674.9,21597.83,1.75,0.44,0.179,0.21,1634 2011,314,1782,2781,19876,0.44,168.5312,90.4827,1.1219,0.0124,1875
32311,1748,458040,0,1748,1634,474284.3,2012,4036.31,25634.15,1.75,0.44,0.179,0.21,1634 2012,414,2196,5436,25311,0.44,168.5312,90.4827,1.1219,0.0124,1524
34802,1748,458040,0,1748,1634,474284.3,2013,6207.08,31841.23,1.75,0.44,0.179,0.21,1634 2013,251,2447,8131,33442,0.44,168.5312,90.4827,1.1219,0.0124,1607
37293,1748,458040,0,1748,1634,474284.3,2014,8903.91,40745.14,1.75,0.44,0.179,0.21,1634 2014,309,2756,5502,38945,0.44,168.5312,90.4827,1.1219,0.0124,1523
39784,1748,458040,0,1748,1634,474284.3,2015,6043.65,46788.78,1.75,0.44,0.179,0.21,1634 2015,401,3157,5307,44251,0.44,168.5312,90.4827,1.1219,0.0124,1235
42275,1748,458040,0,1748,1634,474284.3,2016,7688.06,54476.84,1.75,0.44,0.179,0.21,1634 2016,489,3647,5551,49802,0.44,168.5312,90.4827,1.1219,0.0124,1402
44766,1748,458040,0,1748,1634,474284.3,2017,3686.07,58162.92,1.75,0.44,0.179,0.21,1634 2017,257,3904,3374,53177,0.44,168.5312,90.4827,1.1219,0.0124,1369
